reason,dapp_sector,name,dapp_category,volume_per_user,robust_z,governance_type,token_type,users,volume,research_comments_excerpt,tx_per_user,tvl_to_mcap
high_volume_per_user (sector=games),games,Planet IX,NFT Gaming,66.94298790416377,3092460.1066475236,SNAPSHOT_OFFCHAIN,REWARD,8598,575575.81,IXT governance/DAO outlined; team/foundation still operate core systems → semi,,
high_volume_per_user (sector=games),games,Roro Birds,NFT Gaming,0.002329002206423143,106.91478168668793,TEAM_CONTROLLED,,8158,19.0,Web3 game—no governance/DAO evidence; rules and economy set by studio,,
high_volume_per_user (sector=games),games,WcoinGame,Casino,40.83713690384319,1886488.8331132738,NONE,REWARD,6479,264583.81,Telegram casual casino/slots product; no community governance mechanism; fully operator-run iGaming with “provably fair”/payments claims but no DAO/governor structure.,,
high_volume_per_user (sector=games),games,Iskra,NFT marketplace,5.547655195125968,256275.69820712993,SNAPSHOT_OFFCHAIN,REWARD,6073,33690.91,ISK staking confers governance; DAO “down the line”; studio currently executes → semi,,
high_volume_per_user (sector=games),games,PROSPECTORS,NFT Gaming,0.10828613138686131,5001.65098531387,SNAPSHOT_OFFCHAIN,REWARD,3425,370.88,WAX/EOS game with staked-token voting (“state” rules) but dev team runs platform → semi.,,
high_volume_per_user (sector=games),games,Star Atlas,NFT marketplace,1.003179172056921,46341.62875200518,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,3092,3101.83,POLIS ve-model with locked voting power and on-chain execution; Star Atlas Foundation supports but decisions are DAO-driven,,
high_volume_per_user (sector=high-risk),high-risk,Cluster Yield,Yield Aggregator,752.8578289205702,3.6148603185351593,TEAM_CONTROLLED,SPECULATIVE,2455,1848265.97,Yield tool/site with token; no clear DAO mechanics; operator controls strategies → centralized,,
high_volume_per_user (sector=high-risk),high-risk,Flip Crypto,Casino,14762.784606413996,83.43554050077393,NONE,,1715,25318175.6,"Dice-style “high-risk” dApp listing (DappRadar points to dicetime page). No governance framework, DAO, or token-linked protocol control evidenced; treated as a centrally operated gambling-style app.",,
high_volume_per_user (sector=marketplaces),marketplaces,OpenSea,NFT marketplace,367.75518992046887,22.97344189109841,TEAM_CONTROLLED,,441211,162257635.1,Marketplace infra and policies remain company-run; a foundation will handle token but not core ops,,
high_volume_per_user (sector=marketplaces),marketplaces,Magic Eden,NFT marketplace,318.3596650449102,19.79713728968644,SNAPSHOT_OFFCHAIN,UTILITY,37408,11909198.35,$ME token and ME Foundation enable voting; marketplace infra/policies still company-run → semi.,,
high_volume_per_user (sector=marketplaces),marketplaces,Zora,NFT marketplace,81.97659187272522,4.596880891880098,NONE,UTILITY,26651,2184758.15,"$ZORA explicitly positioned for engagement (no governance rights); protocol is open, marketplace/policy by company/foundation → semi",,
high_volume_per_user (sector=marketplaces),marketplaces,Blur,Lending,11853.10956918642,761.521803420113,SNAPSHOT_OFFCHAIN,GOVERNANCE,12488,148021632.3,BLUR token governs marketplace/Blend via DAO; Blur Foundation supports execution,,
high_volume_per_user (sector=marketplaces),marketplaces,Element Market,NFT marketplace,1462.5714807783577,93.3739494494942,TEAM_CONTROLLED,,8428,12326552.44,"NFT marketplace operations, listings, and fee policy run by company; no credible DAO docs",,
high_volume_per_user (sector=marketplaces),marketplaces,xrp.cafe,NFT marketplace,557.7663860738803,35.19182479486033,TEAM_CONTROLLED,,6118,3412414.75,"NFT marketplace on XRPL; underlying ledger is decentralised, but marketplace UX/policy/features are operator-controlled; no native governance token for xrp.cafe identified.",,
high_volume_per_user (sector=marketplaces),marketplaces,objkt,NFT marketplace,104.99702904853018,6.077175325682234,TEAM_CONTROLLED,,5749,603627.92,"Largest Tezos NFT marketplace; Tezos contracts are open/permissionless, but objkt platform governance and ops are centrally run (no native objkt governance token surfaced).",,
high_volume_per_user (sector=marketplaces),marketplaces,XPmarket,DEX,7423.106042194093,476.65711937219737,TEAM_CONTROLLED,UTILITY,4740,35185522.64,XRPL analytics/DEX front-end with project-issued token; no binding DAO docs; platform rules set by company.,,
high_volume_per_user (sector=marketplaces),marketplaces,XOXNO Network,NFT marketplace,532.6490528179404,33.576692626571216,TEAM_CONTROLLED,UTILITY,3389,1805147.64,"MultiversX/Sui marketplace + DeFi suite; underlying chains/contracts are permissionless, but product governance appears centrally operated (no on-chain DAO owner/timelock evidenced in the surfaced docs).",,
high_volume_per_user (sector=marketplaces),marketplaces,bidds,NFT marketplace,1330.4319067000627,84.87691377205402,TEAM_CONTROLLED,,3194,4249399.51,"NFT marketplace for XRPL/Coreum/Xahau; settlement is on-chain, but marketplace ops/policies are centrally run; no DAO governance token indicated.",,
high_volume_per_user (sector=marketplaces),marketplaces,OKX NFT Marketplace,NFT marketplace,1856.2469707317073,118.68865707436775,TEAM_CONTROLLED,,2050,3805306.29,Centralized marketplace by OKX with platform terms/policies; no community governance over ops,,
high_volume_per_user (sector=marketplaces),marketplaces,Reservoir,Lending,1169.406238306253,74.52240144015303,TEAM_CONTROLLED,,2031,2375064.07,"Developer-facing NFT trading/data infrastructure (aggregates major marketplaces; provides APIs/SDKs). Open-source marketplace reference exists, but no token/DAO governance—platform direction is centrally operated.",,
high_volume_per_user (sector=marketplaces),marketplaces,Rarible,NFT marketplace,95.02450870010236,5.435907470948713,SNAPSHOT_OFFCHAIN,UTILITY,1954,185677.89,RARI DAO governs protocol/treasury via proposals/Snapshot; RARI Foundation supports execution,,
high_volume_per_user (sector=marketplaces),marketplaces,Sologenic,DEX,8720.47898277718,560.0827262728839,TEAM_CONTROLLED,UTILITY,1858,16202649.95,XRPL DEX/NFT suite; SOLO is utility token—no binding DAO controlling platform policies,,
high_volume_per_user (sector=other),other,ChainGPT,Privacy/Security,17.023745842640853,16.737076536585523,SNAPSHOT_OFFCHAIN,UTILITY,20145,342943.36,ChainGPT runs a Snapshot-based DAO for CGPT stakers; execution remains team/multisig.,,
high_volume_per_user (sector=other),other,RubyScore,DAO Tooling,5.38171395604972,4.8298188091460625,NONE,,19067,102613.14,Analytics/reputation protocol; docs note no governance process or token at present,,
high_volume_per_user (sector=other),other,Helio,Payments/RWA,168.59570692238538,171.7621118921965,TEAM_CONTROLLED,,16685,2813019.37,No public DAO; payment gateway fully operated by Helio (now part of MoonPay); on-chain settlement but platform parameters set by company,,
high_volume_per_user (sector=other),other,Ethereum Name Service,Privacy/Security,36.42703751065644,36.582409112752366,DAO_WITH_TIMELOCK,GOVERNANCE,11730,427289.15,ENS DAO governs treasury/protocol with timelock; ENS Foundation provides legal wrapper—highly decentralized execution,,
high_volume_per_user (sector=other),other,Mint Club,SocialFi,953.4341080657792,974.4805039943044,TEAM_CONTROLLED,UTILITY,6385,6087676.78,Built under HUNT; token/issuance documented but no binding DAO—team steers roadmap → partially decentralized via on-chain mechanics only,,
high_volume_per_user (sector=other),other,Dropee,NFT Gaming,4.667421432754246,4.0992534533288945,TEAM_CONTROLLED,REWARD,5123,23911.2,"Telegram mini-app game with a single ecosystem token ($DROPEE); token launch/airdrop-driven design, with no DAO or binding governance—game rules and distribution remain operator-controlled.",,
high_volume_per_user (sector=other),other,Venice,Infrastructure,3716.7256024222174,3800.7246098226133,SNAPSHOT_OFFCHAIN,UTILITY,4789,17799398.91,Venice positions VVV as an access/utility token for inference capacity and also references governance utility; no verified binding on-chain governor/timelock execution was found—so treated as token + operator-led execution.,,
high_volume_per_user (sector=other),other,Edelweis,DAO Tooling,905.581505981703,925.5377359711409,SNAPSHOT_OFFCHAIN,UTILITY,4263,3860493.96,EDC token cited for governance/parameters; platform ops centralized → semi,,
high_volume_per_user (sector=other),other,TradeOS,Infrastructure,7.197085987261147,6.686548189153719,TEAM_CONTROLLED,,2512,18079.08,"Decentralised P2P trading + escrow positioning; still operated and built by a core team/company (Bounty Bay Labs referenced in third-party material), with no binding DAO governance evidenced.",,
high_volume_per_user (sector=other),other,TriviAgent,NFT Gaming,9.211190751445088,8.746537781247518,TEAM_CONTROLLED,REWARD,1730,15935.36,AI trivia game with a token; no binding DAO—app logic/treasury controlled by team → centralized.,,
high_volume_per_user (sector=other),other,Flap,SocialFi,110.57031333930169,112.41479839396862,TEAM_CONTROLLED,SPECULATIVE,1117,123507.04,"EVM social-token launch platform; docs describe protocol aims, but governance/execution centralized today",,
high_volume_per_user (sector=other),other,IoTAI,DEX,259.6375974614687,264.87809587182954,TEAM_CONTROLLED,UTILITY,1103,286380.27,DEX aggregator with IOTAI token; no binding DAO shown; on-chain routing -> semi,,
high_volume_per_user (sector=other),other,aixbt,DAO Tooling,20.71169172932331,20.509040278426497,TEAM_CONTROLLED,UTILITY,1064,22037.24,Virtuals “AI agent” product with token; no DAO governance of platform operations,,
high_volume_per_user (sector=other),other,Holyheld,Payments/RWA,452.48978825794035,462.1237967498487,NONE,,1039,470136.89,On-chain debit card/IBAN app run under corporate terms; no community governance,,
high_volume_per_user (sector=social),social,Layer3,Social Network,3.601268812365317,4.271433849148901,SNAPSHOT_OFFCHAIN,UTILITY,115549,416123.01,Layer3 Foundation sets governance; L3 used for parameter votes; foundation retains strong discretion,,
high_volume_per_user (sector=social),social,The Arena,SocialFi,205.92497431140288,282.14007283466134,SNAPSHOT_OFFCHAIN,GOVERNANCE,42042,8657497.77,SocialFi app with $ARENA token and airdrop; governance voting exists but execution/bylaws handled by team,,
high_volume_per_user (sector=social),social,CARV,SocialFi,191.31331342009815,262.0726155133837,SNAPSHOT_OFFCHAIN,GOVERNANCE,9374,1793371.0,CARV DAO + token voting; foundation/company still runs core products → semi.,,
high_volume_per_user (sector=social),social,Alt.town,SocialFi,4.554603830266617,5.580731260779805,SNAPSHOT_OFFCHAIN,GOVERNANCE,7989,36386.73,TOWN token as governance; decisions advisory with execution by core team,,
high_volume_per_user (sector=social),social,Common,Social Network,41.73411152416357,56.64256395889475,TEAM_CONTROLLED,"GOVERNANCE, UTILITY",4035,168397.14,“DAO/launch a token/manage a DAO” platform with own token; company operates core protocol/app today,,
high_volume_per_user (sector=social),social,TaskOn,Social Network,15.803956043956044,21.030439348008425,TEAM_CONTROLLED,,3549,56088.24,Web3 campaign/task orchestration platform; core governance is not token/DAO-based—platform policies and ops remain centrally managed.,,
high_volume_per_user (sector=social),social,Arkada,SocialFi,6.879941554646406,8.774318621496436,TEAM_CONTROLLED,,3422,23543.16,Quest/entertainment hub; no governance mechanism disclosed; company controls listings/rewards,,
high_volume_per_user (sector=social),social,GMGN,NFT marketplace,1270.0326064016883,1743.5710936520936,TEAM_CONTROLLED,,2843,3610702.7,Trading/copy-trading “meme sniper” interface/tooling; no protocol DAO governance identified—service is centrally operated with ToS and product control.,,
high_volume_per_user (sector=social),social,FanX Protocol,Payments/RWA,9468.975647703906,13003.888506221541,TEAM_CONTROLLED,,1459,13815235.47,nan,,
high_volume_per_user (sector=social),social,UXLINK,SocialFi,38.95573043478261,52.82677297194564,TEAM_CONTROLLED,SPECULATIVE,1150,44799.09,ocial infra + DApp suite; token-holder governance mentioned but execution remains team-run; non-custodial pieces push it to semi,,
high_tx_per_user (sector=collectibles),collectibles,P-Link,NFT marketplace,,4.754516038476326,TEAM_CONTROLLED,,1101137,0.0,Solana payment-link gateway (send URL/QR to request payment); functions as an app/service layer without a clearly documented native governance/utility token for the dapp itself.,30.0466999110919,
high_tx_per_user (sector=collectibles),collectibles,Pixel Heroes Adventure,NFT marketplace,,3.5614379335969018,TEAM_CONTROLLED,"GOVERNANCE, UTILITY",3135,0.0,"Web3 RPG; sources indicate the game is fuelled by ADVTR and MGOLD tokens, but governance appears studio-led (no binding DAO/timelock evidenced).",23.80956937799043,
high_tx_per_user (sector=collectibles),collectibles,Hello Pixel,NFT marketplace,,33.33374849023319,TEAM_CONTROLLED,REWARD,2917,3123.31,Telegram wallet/mini-app with PIXEL rewards; no DAO/governance over ops → centralized,179.45217689406925,
high_tx_per_user (sector=collectibles),collectibles,Cambria: Duel Arena,NFT marketplace,,18.191408626670132,TEAM_CONTROLLED,,2524,8055217.52,Ronin/Abstract PvP title; no governance docs; economy and rules run by studio,100.29160063391443,
high_tx_per_user (sector=collectibles),collectibles,Thrive on Mars,NFT marketplace,,67.36064114235415,TEAM_CONTROLLED,REWARD,2352,847.67,NFT/game economy references Martia Token staking and rewards mechanics; no binding governance (DAO/timelock) evidenced—game economy and policies remain studio-operated despite on-chain assets.,357.33673469387753,
high_tx_per_user (sector=collectibles),collectibles,2184,NFT marketplace,,12.610762990803758,TEAM_CONTROLLED,,2225,50.69,FSL’s “2184” is a studio game initiative; no token/DAO governance for game ops,71.11730337078652,
high_tx_per_user (sector=collectibles),collectibles,Roach Racing Club,NFT marketplace,,9.35122296409857,SNAPSHOT_OFFCHAIN,REWARD,1399,21138.59,$RRC docs mention governance votes; studio still runs game economy/updates → semi,54.077197998570405,
high_tx_per_user (sector=defi),defi,Pump.fun,DEX,,9.162758193242047,TEAM_CONTROLLED,UTILITY,7076435,900054226.7,Memecoin launchpad on Solana; charges trading fees; token (PUMP) exists and is tracked on major token trackers.,36.763739086135885,
high_tx_per_user (sector=defi),defi,Jupiter Exchange,DEX,,6.818085121269506,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,3044937,373654909.7,"Solana DEX aggregator / DeFi superapp; JUP token used for governance via Jup DAO voting portal. Sources: jup.ag, vote.jup.ag, CoinMarketCap.",28.31771232048479,
high_tx_per_user (sector=defi),defi,HOT Protocol,Bridge/Router,,5.673435238066499,HYBRID,UTILITY,2080513,34186086.87,MPC/chain-signature oriented protocol; token exists; governance is not purely onchain-token-controlled and appears split between team + community processes.,24.194432334717447,
high_tx_per_user (sector=defi),defi,PancakeSwap V3,DEX,,5.894280103484283,SNAPSHOT_OFFCHAIN,UTILITY,627839,81406413302.0,Same governance surface as PancakeSwap broadly: CAKE-based off-chain voting framework and documented voting guides; execution remains operator-dependent rather than purely on-chain binding control.,24.989963987582804,
high_tx_per_user (sector=defi),defi,Helix,DEX,,2344.652718930157,TEAM_CONTROLLED,,100105,2912286932.0,"Helix DEX protocol is decentralized, but product ops and listings are team-run",8449.710923530292,
high_tx_per_user (sector=defi),defi,NFTMining - By Pentagon Games,NFT Gaming,,3.726603083162333,NONE,,41192,0.0,"NFT-themed utility concept; no governance, DAO, or upgrade authority documented; limited transparency on ownership/control.",17.18151582831618,
high_tx_per_user (sector=defi),defi,Etherex,DEX,,5.011773101903343,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,28087,1324089221.0,REX→xREX gauge voting allocates emissions on-chain; team still upgrades/operates frontends → semi,21.810980168761347,
high_tx_per_user (sector=defi),defi,xPortal,Yield Aggregator,,5.274206193017266,TEAM_CONTROLLED,UTILITY,21869,46.31,"MultiversX “super app” wallet; non-custodial access to dApps/swaps, but product governance is centrally managed by the operator team (no public DAO for xPortal itself).",22.756321733961315,
high_tx_per_user (sector=defi),defi,Ronin Staking,DAO Tooling,,10.933270894170978,MULTISIG_WITH_COMMUNITY_INPUT,UTILITY,21595,7705425.33,Ronin has governing + standard validators; staking/validator set influenced by token/DPoS; core governance and key ops managed by foundation/governing validators,43.14151423940727,
high_tx_per_user (sector=defi),defi,Rhea Finance,DEX,,15.270600929404052,MULTISIG_WITH_COMMUNITY_INPUT,UTILITY,18949,116230066.3,NEAR-based DAO (Sputnik) with council-created proposals and community voting; DAO stewards treasury/upgrades,58.76552852393266,
high_tx_per_user (sector=defi),defi,BloomBot,DEX,,25.44568506296158,TEAM_CONTROLLED,,13642,45475311.32,"Trading bot product (Telegram/extension) described as non-custodial, but governance and operations are centrally managed; no protocol DAO or binding community governance surfaced.",95.41841372232811,
high_tx_per_user (sector=defi),defi,Drift Protocol V2,DEX,,1654.6918178081046,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,11854,22829.06,DRIFT token + Drift DAO for protocol changes; binding governance with broad tokenholder participation.,5964.320398177831,
high_tx_per_user (sector=defi),defi,SaucerSwap,DEX,,20.553925220949644,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,9646,1097821153.0,SAUCE/xSAUCE voting recorded via Hedera Consensus Service; execution still team/multisig → semi,77.79722164627825,
high_tx_per_user (sector=defi),defi,Magnetic,DEX,,4.141822570102281,TEAM_CONTROLLED,UTILITY,9248,42065349.68,XRPL/Xahau DEX/platform; whitepaper/site show no community governance → centralized,18.677227508650518,
high_tx_per_user (sector=defi),defi,UntitledBank,Analytics,,5.524244921039617,TEAM_CONTROLLED,,9015,3964849.44,"Experimental DeFi/fintech-style app branding as “bank”; no DAO, Snapshot voting, or on-chain governance documented; operational control remains with the team.",23.657016084303937,
high_tx_per_user (sector=defi),defi,Velodrome,DEX,,9.783526301357353,ONCHAIN_TOKEN_GOVERNANCE,"UTILITY, GOVERNANCE",8474,10217708.51,eVELO locks govern gauges/fees on-chain; community controls emissions while contributors facilitate.,38.99988199197546,
high_tx_per_user (sector=defi),defi,First Ledger,DEX,,33.768493281708196,TEAM_CONTROLLED,,8356,0.0,"Web3 tooling/ledger-style application; no DAO, governance token, or decentralized execution evidenced; centrally operated service.",125.39899473432264,
high_tx_per_user (sector=defi),defi,Alcor.exchange,DEX,,11.272008100419198,TEAM_CONTROLLED,,8349,351368.22,WAX/EOS orderbook DEX; docs show tech but no DAO voting—operations by team,44.36171996646305,
high_tx_per_user (sector=defi),defi,Tea-Fi,Wallet,,33.130862266654326,SNAPSHOT_OFFCHAIN,GOVERNANCE,6689,1850776.58,TEA token grants voting via ve/lock; execution centralized by core team today.,123.10210793840633,
high_tx_per_user (sector=defi),defi,Superp,DEX,,8.792021755437217,SNAPSHOT_OFFCHAIN,GOVERNANCE,5130,1445129.73,SUP confers voting/utility; operations and risk controls remain team-led,35.428265107212475,
high_tx_per_user (sector=defi),defi,Nostra,Lending,,7.11775434248541,SNAPSHOT_OFFCHAIN,UTILITY,4834,119941298.3,NSTR token grants governance voting; company operates super-app/infra today,29.39718659495242,
high_tx_per_user (sector=defi),defi,Fulcrom Finance,Derivatives,,6.4165157000015896,SNAPSHOT_OFFCHAIN,UTILITY,2220,6368102.46,FUL token governs parameters via votes; exchange infra and listings remain team-run,26.87117117117117,
high_tx_per_user (sector=exchanges),exchanges,Aerodrome,DEX,,5.7609924053944725,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,22914,83480065.78,veAERO locking governs gauges/fees on-chain; contributors/team facilitate but control sits with veAERO voters,49.60273195426377,
high_tx_per_user (sector=exchanges),exchanges,Merchant Moe,DEX,,13.714567447776037,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,12903,22388915750.0,MOE with veMOE/sMOE staking governs gauges/fees on-chain; product and listings controlled by team,109.26443462760598,
high_tx_per_user (sector=exchanges),exchanges,VVS Finance,DEX,,4.921233412512621,SNAPSHOT_OFFCHAIN,UTILITY,11730,349102135.7,"Community incentives and votes exist, but execution remains team-controlled on Cronos",43.30349531116794,
high_tx_per_user (sector=exchanges),exchanges,xExchange,DEX,,9.27113107845907,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,6102,14646614.22,xMEX governance portal with on-chain proposals; MultiversX/xExchange still operates infra and listings,75.93313667649952,
high_tx_per_user (sector=exchanges),exchanges,AGNI Finance,DEX,,66.12019472503772,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,3206,259332752.0,"Mantle DEX using ve(3,3)-style emissions voting mechanics; community can vote on emissions/incentives, but protocol operations and upgrade control still typically rely on team-defined parameters (no clear DAO-owned timelock confirmed from t",502.37180286961944,
high_tx_per_user (sector=exchanges),exchanges,Ekubo,DEX,,44.94889419862434,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,3096,4354180492.0,EKUBO token with on-chain proposals/votes on Starknet; community can submit and pass binding changes; company builds apps but governance power sits with tokenholders,343.5607235142119,
high_tx_per_user (sector=exchanges),exchanges,WOOFi,DEX,,33.758017425310584,SNAPSHOT_OFFCHAIN,UTILITY,3033,14973139.79,WOO DAO stewards treasury; community votes but execution and product ops handled by foundation/company → semi,259.6152324431256,
high_tx_per_user (sector=exchanges),exchanges,FusionX Finance,DEX,,66.63101456514323,TEAM_CONTROLLED,UTILITY,3011,1335574.99,"Mantle-native DEX/perps ecosystem; non-custodial DeFi contracts, but protocol governance/ops appear team-operated (no binding DAO-owned timelock confirmed in surfaced sources).",506.20358684822315,
high_tx_per_user (sector=exchanges),exchanges,Ostium,Payments/RWA,,9.119069445670316,TEAM_CONTROLLED,,2901,58152240.52,"Arbitrum perps platform for RWAs; self-custodial and on-chain execution, but governance token/DAO control is described as future-oriented—current control is best treated as team-led.",74.79248534987936,
high_tx_per_user (sector=exchanges),exchanges,waveX,DEX,,12.644714107637434,TEAM_CONTROLLED,,2061,4364115.6,"Soneium perps DEX (liquidity-pool model). Product uses LP representations (e.g., WLP/WELP in app flows) but no public DAO/timelock governance was evidenced; governance/ops remain team-driven.",101.23920426977196,
high_tx_per_user (sector=exchanges),exchanges,Oku,DEX,,20.22158284527952,TEAM_CONTROLLED,,1770,364992943.6,Recognized third-party Uniswap front-end; non-custodial swaps but ops/upgrades by Oku/GFX → semi,158.07514124293786,
high_tx_per_user (sector=gambling),gambling,Solpump,NFT Gaming,,14.73116676567303,NONE,UTILITY,8648,11444777.06,Solana casino/games; no DAO governance—operator controls listings and rules → centralized,202.013644773358,
high_tx_per_user (sector=gambling),gambling,Solpot,Casino,,14.85188801914343,SNAPSHOT_OFFCHAIN,,6855,11574995.4,Lottery/raffle app on Solana; no DAO or governance token controlling ops,203.57651349380015,
high_tx_per_user (sector=gambling),gambling,Slotana Coin Flip,NFT Gaming,,5.195718801662274,TEAM_CONTROLLED,UTILITY,2738,289379.34,"Solana coin-flip; SLA token announced/future governance, but today rules/treasury controlled by team → centralized",78.56683710737765,
high_tx_per_user (sector=gambling),gambling,Gacha,NFT Gaming,,4.815314202824628,TEAM_CONTROLLED,REWARD,2400,1394212.29,"NFT “gacha” protocol framing: protocol/token narrative describes progressive decentralisation to $GACHA tokenholders over time, but no evidence of binding DAO/timelock execution live today—treat as team-controlled with on-chain components.",73.64208333333333,
high_tx_per_user (sector=gambling),gambling,Playw3,Casino,,312.37887981205944,TEAM_CONTROLLED,UTILITY,1851,0.0,"Web3 skill-games/iGaming platform; site positions GCOIN as the ecosystem utility token, but platform ToS and product controls indicate operator-managed governance rather than DAO-owned execution.",4055.388978930308,
high_tx_per_user (sector=gambling),gambling,Trade signal,NFT marketplace,,610.4325175057184,NONE,,1131,1861043087.0,Gambling signal site,7914.019451812555,
high_tx_per_user (sector=games),games,Alien Worlds,NFT marketplace,,129.60983669687684,HYBRID,REWARD,375538,709315.61,Multiple planetary DAOs with elected councils and on-chain processes; studio provides framework while DAOs govern resources,616.7712135656045,
high_tx_per_user (sector=games),games,Axie Infinity,DEX,,3.8076926765669157,SNAPSHOT_OFFCHAIN,REWARD,189172,12228998.8,"AXS governance + new Foundation; community votes influence treasury, but Sky Mavis/foundation execute",22.550044404034423,
high_tx_per_user (sector=games),games,Token Tails,NFT marketplace,,3.545782491175458,TEAM_CONTROLLED,,123938,0.0,"Casual Web3/NFT-based game; no DAO, Snapshot voting, or governance token identified; content, progression, and updates are studio-controlled.",21.31292259032742,
high_tx_per_user (sector=games),games,Bit Hotel,NFT marketplace,,30.971662050209716,SNAPSHOT_OFFCHAIN,REWARD,76815,4086496.46,Token exists but no credible binding DAO; game operations and contracts controlled by team,150.85791837531733,
high_tx_per_user (sector=games),games,Ragnarok Libre,NFT Gaming,,7.236086751633218,TEAM_CONTROLLED,,53952,0.0,RPG project with NFT elements; no evidence of DAO or token-governed execution; roadmap and ops remain team-led.,38.743920521945434,
high_tx_per_user (sector=games),games,Nine Chronicles,NFT marketplace,,40.446311068233825,HYBRID,REWARD,44255,674061.47,Fully open-source RPG using Libplanet; validator/node consensus governs game state; NCG token used for in-game economy; foundation/team still coordinates ecosystem tooling.,195.61102700259858,
high_tx_per_user (sector=games),games,SeiBound,NFT Gaming,,6.169397639187577,TEAM_CONTROLLED,,37662,22.0,Indie Sei roguelike with no public DAO/ Snapshot; game rules and treasury controlled by AltLab team → centralized.,33.70545908342626,
high_tx_per_user (sector=games),games,SuperWalk,NFT marketplace,,6.687777797428683,SNAPSHOT_OFFCHAIN,REWARD,27895,603597.08,GRND is governance token; votes/community input exist while app infra remains company-run,36.15400609428213,
high_tx_per_user (sector=games),games,Harvest Moon ~ Meteor Wallet,Payments/RWA,,7.732421445220632,TEAM_CONTROLLED,,25233,5053.48,Meteor wallet campaign/game; no DAO docs—ops and contracts controlled by team.,41.08833670193794,
high_tx_per_user (sector=games),games,Pirate Nation,NFT marketplace,,73.72513067227001,TEAM_CONTROLLED,REWARD,22612,0.0,Proof of Play game with PIRATE token; no DAO for game decisions; recent pivot confirmed team control.,352.80214045639485,
high_tx_per_user (sector=games),games,Taco Studios,NFT Gaming,,8.291141475214797,TEAM_CONTROLLED,REWARD,18219,80405.19,"Web3 gaming publisher/ecosystem; includes DeFi components like “Taco Swap”, but governance execution appears centrally managed; token presence exists (TACO) without proof of binding protocol governance.",43.72742741094462,
high_tx_per_user (sector=games),games,DeFi Kingdoms,DEX,,133.15753248886375,SNAPSHOT_OFFCHAIN,REWARD,10225,385554.9,JEWEL holders vote via Snapshot (cJEWEL/sJEWEL); team executes game ops and upgrades → semi,633.5286063569682,
high_tx_per_user (sector=games),games,My Neighbor Alice,NFT marketplace,,5.8483677000314795,SNAPSHOT_OFFCHAIN,REWARD,9842,29.21,"ALICE token confers governance rights, but studio controls development and execution → semi",32.189087583824424,
high_tx_per_user (sector=games),games,Tubbly,NFT Gaming,,5.832540202808359,TEAM_CONTROLLED,REWARD,6910,0.0,Move-to-earn walking app with on-chain reward claims; references a dedicated ERC-20 reward token ($TUCH) but no binding DAO governance for product execution; operator controls app rules and distribution programmes.,32.114327062228654,
high_tx_per_user (sector=games),games,Farmers World,NFT Gaming,,113.12958257852794,NONE,UTILITY,5966,0.0,"WAX NFT farming game with three main resource tokens FWW/FWF/FWG; no DAO/on-chain governance system documented for protocol upgrades—game economy and rules remain operator-driven, despite on-chain assets and tokens.",538.9274220583305,
high_tx_per_user (sector=games),games,PROSPECTORS,NFT Gaming,,10.776921425679529,SNAPSHOT_OFFCHAIN,REWARD,3425,370.88,WAX/EOS game with staked-token voting (“state” rules) but dev team runs platform → semi.,55.46890510948905,
high_tx_per_user (sector=games),games,Star Atlas,NFT marketplace,,3.5844299371999466,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,3092,3101.83,POLIS ve-model with locked voting power and on-chain execution; Star Atlas Foundation supports but decisions are DAO-driven,21.49547218628719,
high_tx_per_user (sector=high-risk),high-risk,KALE,Infrastructure,,797.2935985223727,NONE,SPECULATIVE,4250,0.0,"KALE appears as a mined Stellar asset / “mining contract” style distribution; no governance system is indicated, but issuance/participation is contract-driven and permissionless at the interaction layer.",6076.788235294118,
high_tx_per_user (sector=marketplaces),marketplaces,Magic Eden,NFT marketplace,,30.080098729116198,SNAPSHOT_OFFCHAIN,UTILITY,37408,11909198.35,$ME token and ME Foundation enable voting; marketplace infra/policies still company-run → semi.,225.06185842600513,
high_tx_per_user (sector=marketplaces),marketplaces,xrp.cafe,NFT marketplace,,6.949532010309686,TEAM_CONTROLLED,,6118,3412414.75,"NFT marketplace on XRPL; underlying ledger is decentralised, but marketplace UX/policy/features are operator-controlled; no native governance token for xrp.cafe identified.",56.74223602484472,
high_tx_per_user (sector=marketplaces),marketplaces,AtomicHub,NFT marketplace,,28.156805456724122,TEAM_CONTROLLED,,5878,35831.24,"NFT marketplace UI on WAX/AtomicAssets; trading is on-chain, but marketplace policy, UX, and operational decisions are centrally managed (no DAO / token governance for AtomicHub itself found).",211.06617897243962,
